Entry Price;Hedge50 Profit;RF Profit;Arb Profit;Budget Limit;Risk Threshold;Target Loss;Total PnL ($);Total Invested ($);Entry size;Wins;Losses;Total Markets
0,42;0,11;0,15;0,25;60;-0,3;-0,08;173,95;16732,26;10;332;88;420
0,42;0,11;0,15;0,25;60;-0,3;0,05;171,84;16726,00;10;332;88;420
0,42;0,11;0,15;0,25;60;-0,5;-0,01;168,25;16725,74;10;331;89;420
0,42;0,11;0,15;0,2;60;-0,3;-0,08;167,79;17209,33;15;322;98;420
0,42;0,11;0,15;0,2;60;-0,5;-0,08;160,08;17177,36;15;322;98;420
0,42;0,11;0,15;0,25;60;-0,3;-0,01;156,90;16737,09;10;331;89;420
0,42;0,11;0,15;0,2;60;-0,3;-0,01;156,75;17337,17;15;322;98;420
0,42;0,11;0,15;0,2;60;-0,5;0,05;156,15;17072,39;15;323;97;420
0,42;0,11;0,15;0,2;80;-0,3;-0,01;141,29;21997,41;15;335;85;420
0,42;0,11;0,15;0,2;60;-0,3;0,05;141,03;17068,92;15;323;97;420
0,42;0,11;0,15;0,25;105;-0,3;-0,08;129,10;28424,03;15;332;88;420
0,42;0,11;0,15;0,2;105;-0,5;0,05;123,93;22952,95;10;352;68;420
0,42;0,11;0,15;0,2;105;-0,5;-0,01;123,43;23524,38;10;350;70;420
0,42;0,11;0,15;0,2;80;-0,5;-0,01;122,45;21761,62;15;335;85;420
0,42;0,11;0,15;0,25;105;-0,3;0,05;121,76;28322,03;15;333;87;420
0,42;0,11;0,15;0,2;105;-0,3;-0,01;120,46;23586,84;10;350;70;420
0,42;0,11;0,15;0,25;105;-0,3;-0,01;120,12;28370,62;15;332;88;420
0,42;0,11;0,15;0,25;105;-0,5;-0,08;116,94;28389,54;15;332;88;420
0,42;0,11;0,15;0,2;80;-0,3;-0,08;113,21;21818,47;15;334;86;420
0,42;0,11;0,15;0,25;105;-0,5;-0,01;105,56;28397,61;15;332;88;420
0,42;0,11;0,15;0,2;80;-0,3;0,05;104,77;21406,61;15;336;84;420
0,42;0,11;0,15;0,2;105;-0,3;0,05;101,99;22939,95;10;352;68;420
0,42;0,11;0,15;0,25;105;-0,5;0,05;98,92;28350,85;15;332;88;420
0,42;0,11;0,15;0,2;80;-0,5;-0,08;91,61;21664,22;15;335;85;420
0,42;0,11;0,15;0,2;105;-0,5;-0,08;91,21;23441,45;10;351;69;420
0,42;0,11;0,15;0,2;80;-0,5;0,05;77,73;21453,28;15;335;85;420
0,42;0,11;0,15;0,2;105;-0,3;-0,08;74,61;23490,27;10;351;69;420
0,42;0,11;0,15;0,25;80;-0,3;-0,08;47,76;20951,98;10;338;82;420
0,42;0,11;0,15;0,25;80;-0,3;0,05;42,29;20860,67;10;338;82;420
0,42;0,11;0,15;0,25;80;-0,3;-0,01;34,78;20957,78;10;337;83;420
0,42;0,11;0,15;0,35;105;-0,5;-0,08;28,59;28888,88;10;326;94;420
0,42;0,11;0,15;0,35;105;-0,5;-0,01;27,67;28899,25;10;326;94;420
0,42;0,11;0,15;0,35;105;-0,5;0,05;21,41;28838,58;10;327;93;420
0,42;0,11;0,15;0,25;80;-0,5;-0,08;20,38;20945,26;10;338;82;420
0,42;0,11;0,15;0,35;105;-0,3;-0,08;17,06;28900,41;10;326;94;420
0,42;0,11;0,15;0,35;105;-0,3;-0,01;12,71;28914,21;10;326;94;420
0,42;0,11;0,15;0,35;105;-0,3;0,05;8,85;28851,14;10;327;93;420
0,42;0,11;0,15;0,25;80;-0,5;-0,01;4,24;20950,69;10;337;83;420
0,42;0,11;0,15;0,25;80;-0,5;0,05;1,42;20908,54;10;337;83;420
0,42;0,11;0,15;0,35;80;-0,5;-0,01;-40,37;23320,73;10;317;103;420
0,42;0,11;0,15;0,3;60;-0,5;0,05;-41,25;17537,44;10;316;104;420
0,42;0,11;0,15;0,35;80;-0,5;0,05;-43,45;23282,17;10;319;101;420
0,42;0,11;0,15;0,35;80;-0,5;-0,08;-44,17;23311,15;10;317;103;420
0,42;0,11;0,15;0,35;80;-0,3;-0,01;-45,03;23333,32;10;317;103;420
0,42;0,11;0,15;0,3;60;-0,5;-0,01;-46,25;19005,86;15;304;116;420
0,42;0,11;0,15;0,3;60;-0,5;0,05;-46,92;19010,58;15;305;115;420
0,42;0,11;0,15;0,3;60;-0,3;0,05;-47,12;17543,31;10;316;104;420
0,42;0,11;0,15;0,3;60;-0,5;-0,08;-47,37;19002,29;15;304;116;420
0,42;0,11;0,15;0,3;60;-0,5;-0,01;-47,97;17540,22;10;315;105;420
0,42;0,11;0,15;0,3;60;-0,5;-0,08;-48,32;17536,01;10;315;105;420
0,42;0,11;0,15;0,3;60;-0,3;-0,01;-49,17;17565,65;10;315;105;420
0,42;0,11;0,15;0,35;80;-0,3;-0,08;-50,88;23320,57;10;317;103;420
0,42;0,11;0,15;0,3;60;-0,3;-0,08;-55,49;17543,18;10;315;105;420
0,42;0,11;0,15;0,35;80;-0,3;0,05;-57,11;23288,26;10;319;101;420
0,42;0,11;0,15;0,2;80;-0,5;0,05;-62,53;18898,56;10;341;79;420
0,42;0,11;0,15;0,3;80;-0,5;-0,01;-64,29;22185,25;10;322;98;420
0,42;0,11;0,15;0,3;80;-0,5;-0,08;-68,21;22176,52;10;322;98;420
0,42;0,11;0,15;0,2;80;-0,3;0,05;-76,22;18899,35;10;341;79;420
0,42;0,11;0,15;0,2;80;-0,5;-0,01;-78,29;19107,35;10;338;82;420
0,42;0,11;0,15;0,3;60;-0,3;-0,01;-78,33;19028,65;15;304;116;420
0,42;0,11;0,15;0,2;80;-0,3;-0,01;-79,17;19161,73;10;338;82;420
0,42;0,11;0,15;0,3;80;-0,5;0,05;-79,51;22140,19;10;323;97;420
0,42;0,11;0,15;0,3;80;-0,3;-0,08;-81,56;22189,87;10;322;98;420
0,42;0,11;0,15;0,2;80;-0,5;-0,08;-82,52;19140,94;10;339;81;420
0,42;0,11;0,15;0,3;60;-0,3;-0,08;-83,81;19020,65;15;304;116;420
0,42;0,11;0,15;0,3;80;-0,3;-0,01;-83,83;22204,79;10;322;98;420
0,42;0,11;0,15;0,25;60;-0,5;0,05;-89,20;18341,88;15;304;116;420
0,42;0,11;0,15;0,25;60;-0,5;-0,01;-90,16;18338,87;15;303;117;420
0,42;0,11;0,15;0,2;60;-0,3;-0,01;-90,84;15530,68;10;330;90;420
0,42;0,11;0,15;0,3;80;-0,3;0,05;-91,51;22152,19;10;323;97;420
0,42;0,11;0,15;0,25;60;-0,5;-0,08;-91,60;18335,72;15;303;117;420
0,42;0,11;0,15;0,2;80;-0,3;-0,08;-94,05;19217,36;10;339;81;420
0,42;0,11;0,15;0,3;60;-0,3;0,05;-105,47;19027,45;15;305;115;420
0,42;0,11;0,15;0,25;60;-0,3;-0,01;-107,74;18359,12;15;303;117;420
0,42;0,11;0,15;0,2;60;-0,5;-0,01;-107,82;15474,70;10;330;90;420
0,42;0,11;0,15;0,25;60;-0,3;-0,08;-112,31;18353,89;15;303;117;420
0,42;0,11;0,15;0,2;60;-0,3;0,05;-114,45;15325,24;10;332;88;420
0,42;0,11;0,15;0,2;60;-0,3;-0,08;-114,93;15519,30;10;330;90;420
0,42;0,11;0,15;0,25;60;-0,3;0,05;-120,56;18359,61;15;304;116;420
0,42;0,11;0,15;0,2;60;-0,5;-0,08;-121,66;15489,01;10;330;90;420
0,42;0,11;0,15;0,2;60;-0,5;0,05;-127,40;15344,66;10;331;89;420
0,42;0,11;0,15;0,3;105;-0,3;-0,08;-154,92;27792,62;10;333;87;420
0,42;0,11;0,15;0,35;105;-0,5;-0,01;-157,48;31541,51;15;313;107;420
0,42;0,11;0,15;0,35;105;-0,5;-0,08;-159,45;31529,09;15;313;107;420
0,42;0,11;0,15;0,3;105;-0,3;-0,01;-161,62;27814,57;10;333;87;420
0,42;0,16;0,05;0,3;105;-0,5;-0,08;454,15;23076,93;15;375;45;420
0,42;0,16;0,05;0,3;105;-0,3;-0,08;453,18;23077,90;15;375;45;420
0,42;0,16;0,05;0,3;105;-0,5;-0,01;450,59;23080,49;15;375;45;420
0,42;0,16;0,05;0,3;105;-0,3;-0,01;448,18;23082,90;15;375;45;420
0,42;0,16;0,05;0,3;105;-0,5;0,05;442,61;23088,47;15;375;45;420
0,42;0,16;0,05;0,3;105;-0,3;0,05;439,02;23092,06;15;375;45;420
0,42;0,16;0,05;0,3;80;-0,5;-0,01;166,32;19836,33;15;364;56;420
0,42;0,16;0,05;0,3;80;-0,5;-0,08;164,75;19831,89;15;364;56;420
0,42;0,16;0,05;0,3;80;-0,5;0,05;164,22;19843,64;15;365;55;420
0,42;0,16;0,05;0,3;80;-0,3;-0,01;160,72;19841,93;15;364;56;420
0,42;0,16;0,05;0,3;80;-0,3;-0,08;158,83;19837,81;15;364;56;420
0,42;0,16;0,05;0,3;80;-0,3;0,05;157,91;19849,95;15;365;55;420
0,42;0,16;0,05;0,25;105;-0,3;0,05;145,62;22231,95;15;373;47;420
0,42;0,16;0,05;0,25;105;-0,3;-0,01;142,45;22228,17;15;372;48;420
0,42;0,16;0,05;0,25;105;-0,3;-0,08;139,98;22222,60;15;372;48;420
0,42;0,16;0,05;0,3;60;-0,3;0,05;120,39;16895,65;15;359;61;420
0,42;0,16;0,05;0,3;60;-0,3;-0,08;119,63;16888,07;15;357;63;420
0,42;0,16;0,05;0,3;60;-0,3;-0,01;114,92;16889,52;15;356;64;420
0,42;0,16;0,05;0,25;105;-0,5;-0,08;110,49;22216,85;15;372;48;420
0,42;0,16;0,05;0,3;105;-0,3;-0,08;106,58;19599,56;10;380;40;420
0,42;0,16;0,05;0,25;105;-0,5;-0,01;105,52;22221,82;15;372;48;420
0,42;0,16;0,05;0,3;105;-0,3;-0,01;104,30;19609,68;10;380;40;420
0,42;0,16;0,05;0,3;105;-0,3;0,05;103,44;19617,32;10;380;40;420
0,42;0,16;0,05;0,25;105;-0,5;0,05;103,04;22224,30;15;372;48;420
0,42;0,16;0,05;0,3;80;-0,5;0,05;99,84;16560,52;10;370;50;420
0,42;0,16;0,05;0,3;80;-0,5;-0,01;97,76;16557,15;10;369;51;420
0,42;0,16;0,05;0,3;60;-0,5;-0,08;96,94;16883,17;15;357;63;420
0,42;0,16;0,05;0,3;80;-0,5;-0,08;96,86;16551,76;10;369;51;420
0,42;0,16;0,05;0,3;60;-0,5;-0,01;96,05;16884,06;15;357;63;420
0,42;0,16;0,05;0,3;80;-0,3;0,05;93,15;16567,21;10;370;50;420
0,42;0,16;0,05;0,3;80;-0,3;-0,08;92,75;16555,87;10;369;51;420
0,42;0,16;0,05;0,3;80;-0,3;-0,01;92,27;16562,64;10;369;51;420
0,42;0,16;0,05;0,3;60;-0,5;0,05;92,04;16888,07;15;357;63;420
0,42;0,16;0,05;0,3;105;-0,5;-0,08;73,13;19591,36;10;380;40;420
0,42;0,16;0,05;0,3;105;-0,5;-0,01;65,08;19599,41;10;380;40;420
0,42;0,16;0,05;0,2;60;-0,3;-0,08;64,76;12936,90;10;377;43;420
0,42;0,16;0,05;0,2;60;-0,3;0,05;64,55;12945,49;10;378;42;420
0,42;0,16;0,05;0,2;60;-0,3;-0,01;63,01;12943,14;10;377;43;420
0,42;0,16;0,05;0,25;60;-0,5;0,05;62,62;13539,95;10;368;52;420
0,42;0,16;0,05;0,25;60;-0,5;-0,01;61,84;13536,73;10;367;53;420
0,42;0,16;0,05;0,25;60;-0,5;-0,08;60,19;13533,76;10;367;53;420
0,42;0,16;0,05;0,3;105;-0,5;0,05;59,22;19605,27;10;379;41;420
0,42;0,16;0,05;0,25;60;-0,3;-0,08;54,10;13539,85;10;367;53;420
0,42;0,16;0,05;0,25;60;-0,3;-0,01;52,98;13545,59;10;367;53;420
0,42;0,16;0,05;0,35;105;-0,5;0,05;52,28;21033,18;10;370;50;420
0,42;0,16;0,05;0,35;105;-0,3;0,05;52,25;21033,21;10;370;50;420
0,42;0,16;0,05;0,25;60;-0,3;0,05;52,16;13550,41;10;368;52;420
0,42;0,16;0,05;0,35;105;-0,3;-0,01;51,26;21027,09;10;369;51;420
0,42;0,16;0,05;0,35;105;-0,5;-0,01;51,16;21027,19;10;369;51;420
0,42;0,16;0,05;0,35;105;-0,3;-0,08;50,17;21019,97;10;369;51;420
0,42;0,16;0,05;0,35;105;-0,5;-0,08;49,91;21020,23;10;369;51;420
0,42;0,16;0,05;0,2;60;-0,5;-0,08;49,23;12932,28;10;377;43;420
0,42;0,16;0,05;0,2;60;-0,5;-0,01;44,54;12936,97;10;377;43;420
0,42;0,16;0,05;0,2;60;-0,5;0,05;42,28;12939,23;10;377;43;420
0,42;0,16;0,05;0,25;80;-0,5;-0,08;31,54;16054,85;10;377;43;420
0,42;0,16;0,05;0,25;80;-0,3;-0,08;30,51;16055,88;10;377;43;420
0,42;0,16;0,05;0,25;80;-0,5;-0,01;28,42;16057,97;10;377;43;420
0,42;0,16;0,05;0,25;80;-0,5;0,05;27,76;16058,63;10;377;43;420
0,42;0,16;0,05;0,25;80;-0,3;-0,01;25,42;16060,97;10;377;43;420
0,42;0,16;0,05;0,25;60;-0,3;-0,01;23,88;16232,26;15;358;62;420
0,42;0,16;0,05;0,25;60;-0,5;-0,08;23,30;16222,38;15;358;62;420
0,42;0,16;0,05;0,25;80;-0,3;0,05;23,06;16063,33;10;377;43;420
0,42;0,16;0,05;0,25;60;-0,5;-0,01;22,07;16223,61;15;358;62;420
0,42;0,16;0,05;0,25;60;-0,3;-0,08;20,27;16231,33;15;358;62;420
0,42;0,16;0,05;0,25;60;-0,3;0,05;20,24;16239,83;15;359;61;420
0,42;0,16;0,05;0,25;60;-0,5;0,05;17,31;16228,37;15;358;62;420
0,42;0,16;0,05;0,2;60;-0,5;0,05;10,23;15374,15;15;359;61;420
0,42;0,16;0,05;0,2;60;-0,5;-0,08;10,04;15365,75;15;358;62;420
0,42;0,16;0,05;0,2;60;-0,5;-0,01;9,87;15370,52;15;358;62;420
0,42;0,16;0,05;0,2;60;-0,3;-0,08;0,93;15374,86;15;358;62;420
0,42;0,16;0,05;0,2;60;-0,3;0,05;0,83;15383,55;15;359;61;420
0,42;0,16;0,05;0,2;60;-0,3;-0,01;0,24;15380,15;15;358;62;420
0,42;0,16;0,05;0,35;80;-0,5;0,05;-2,20;17843,35;10;365;55;420
0,42;0,16;0,05;0,35;80;-0,3;0,05;-4,98;17846,13;10;365;55;420
0,42;0,16;0,05;0,3;60;-0,5;-0,01;-5,95;14135,53;10;362;58;420
0,42;0,16;0,05;0,35;80;-0,5;-0,01;-6,41;17836,73;10;363;57;420
0,42;0,16;0,05;0,3;60;-0,3;-0,01;-6,91;14136,49;10;362;58;420
0,42;0,16;0,05;0,3;60;-0,5;0,05;-7,23;14140,83;10;363;57;420
0,42;0,16;0,05;0,3;60;-0,3;0,05;-8,77;14142,37;10;363;57;420
0,42;0,16;0,05;0,35;80;-0,3;-0,01;-8,86;17839,18;10;363;57;420
0,42;0,16;0,05;0,3;60;-0,5;-0,08;-10,46;14135,39;10;362;58;420
0,42;0,16;0,05;0,3;60;-0,3;-0,08;-11,14;14136,07;10;362;58;420
0,42;0,16;0,05;0,35;80;-0,5;-0,08;-13,46;17831,26;10;363;57;420
0,42;0,16;0,05;0,35;80;-0,3;-0,08;-15,54;17833,34;10;363;57;420
0,42;0,16;0,05;0,25;80;-0,5;-0,01;-32,62;18832,05;15;359;61;420
0,42;0,16;0,05;0,25;80;-0,5;0,05;-33,41;18838,23;15;360;60;420
0,42;0,16;0,05;0,25;80;-0,5;-0,08;-34,38;18827,58;15;359;61;420
0,42;0,16;0,05;0,35;80;-0,3;-0,08;-41,33;21193,01;15;358;62;420
0,42;0,16;0,05;0,35;80;-0,3;-0,01;-41,41;21199,07;15;358;62;420
0,42;0,16;0,05;0,25;80;-0,3;-0,08;-41,65;18834,85;15;359;61;420
0,42;0,16;0,05;0,25;80;-0,3;-0,01;-42,17;18841,60;15;359;61;420
0,42;0,16;0,05;0,25;80;-0,3;0,05;-42,92;18847,74;15;360;60;420
0,42;0,16;0,05;0,35;80;-0,3;0,05;-43,81;21206,64;15;359;61;420
0,42;0,16;0,05;0,35;60;-0,5;-0,08;-52,36;15112,43;10;360;60;420
0,42;0,16;0,05;0,2;80;-0,3;-0,08;-53,19;17998,29;15;367;53;420
0,42;0,16;0,05;0,2;80;-0,3;0,05;-53,97;18010,33;15;368;52;420
0,42;0,16;0,05;0,2;80;-0,3;-0,01;-54,71;18005,84;15;367;53;420
0,42;0,16;0,05;0,35;60;-0,3;-0,08;-54,90;15114,97;10;360;60;420
0,42;0,16;0,05;0,35;60;-0,5;-0,01;-56,00;15116,07;10;360;60;420
0,42;0,16;0,05;0,35;60;-0,5;0,05;-59,08;15119,15;10;360;60;420
0,42;0,16;0,1;0,3;105;-0,3;-0,08;359,37;24379,67;10;358;62;420
0,42;0,16;0,1;0,3;105;-0,3;-0,01;357,14;24389,74;10;358;62;420
0,42;0,16;0,1;0,3;105;-0,3;0,05;353,57;24400,09;10;358;62;420
0,42;0,16;0,1;0,3;105;-0,5;-0,08;351,27;27218,65;15;344;76;420
0,42;0,16;0,1;0,3;105;-0,3;-0,08;350,01;27219,91;15;344;76;420
0,42;0,16;0,1;0,3;105;-0,5;-0,01;345,74;27224,18;15;344;76;420
0,42;0,16;0,1;0,25;105;-0,3;0,05;342,39;25728,44;15;353;67;420
0,42;0,16;0,1;0,3;105;-0,3;-0,01;341,89;27228,03;15;344;76;420
0,42;0,16;0,1;0,25;105;-0,3;-0,08;340,11;25715,73;15;352;68;420
0,42;0,16;0,1;0,25;105;-0,3;-0,01;339,64;25724,24;15;352;68;420
0,42;0,16;0,1;0,3;105;-0,5;0,05;337,62;27232,30;15;344;76;420
0,42;0,16;0,1;0,3;105;-0,3;0,05;332,60;27237,32;15;344;76;420
0,42;0,16;0,1;0,3;105;-0,5;-0,08;330,71;24366,68;10;358;62;420
0,42;0,16;0,1;0,3;105;-0,5;-0,01;322,39;24375,00;10;358;62;420
0,42;0,16;0,1;0,25;105;-0,5;-0,08;316,35;25704,25;15;352;68;420
0,42;0,16;0,1;0,3;105;-0,5;0,05;315,19;24382,20;10;357;63;420
0,42;0,16;0,1;0,25;105;-0,5;-0,01;310,75;25709,85;15;352;68;420
0,42;0,16;0,1;0,25;105;-0,5;0,05;306,39;25714,21;15;352;68;420
0,42;0,16;0,1;0,35;105;-0,5;-0,01;257,23;26371,29;10;345;75;420
0,42;0,16;0,1;0,35;105;-0,5;-0,08;254,94;26364,04;10;345;75;420
0,42;0,16;0,1;0,35;105;-0,3;-0,08;253,52;26365,46;10;345;75;420
0,42;0,16;0,1;0,35;105;-0,3;-0,01;253,12;26375,40;10;345;75;420
0,42;0,16;0,1;0,25;80;-0,5;-0,08;241,28;18911,00;10;358;62;420
0,42;0,16;0,1;0,35;105;-0,5;0,05;238,49;26337,88;10;346;74;420
0,42;0,16;0,1;0,35;105;-0,3;0,05;236,39;26339,98;10;346;74;420
0,42;0,16;0,1;0,25;80;-0,5;-0,01;234,43;18917,85;10;358;62;420
0,42;0,16;0,1;0,25;80;-0,3;-0,08;234,31;18917,97;10;358;62;420
0,42;0,16;0,1;0,25;80;-0,5;0,05;232,54;18919,74;10;358;62;420
0,42;0,16;0,1;0,25;80;-0,3;-0,01;226,54;18925,74;10;358;62;420
0,42;0,16;0,1;0,25;80;-0,3;0,05;223,33;18928,95;10;358;62;420
0,42;0,16;0,1;0,25;60;-0,5;-0,01;170,51;17714,58;15;331;89;420
0,42;0,16;0,1;0,25;60;-0,5;-0,08;169,88;17710,61;15;331;89;420
0,42;0,16;0,1;0,25;60;-0,5;0,05;167,24;17721,84;15;332;88;420
0,42;0,16;0,1;0,25;60;-0,3;-0,01;160,35;17726,97;15;331;89;420
0,42;0,16;0,1;0,25;60;-0,3;-0,08;155,01;17723,36;15;331;89;420
0,42;0,16;0,1;0,25;60;-0,3;0,05;141,12;17733,96;15;332;88;420
0,42;0,16;0,1;0,3;80;-0,5;-0,01;129,70;22542,11;15;333;87;420
0,42;0,16;0,1;0,3;80;-0,5;-0,08;123,19;22536,84;15;333;87;420
0,42;0,16;0,1;0,3;80;-0,3;-0,01;116,06;22555,75;15;333;87;420
0,42;0,16;0,1;0,35;105;-0,3;-0,01;111,97;29106,32;15;333;87;420
0,42;0,16;0,1;0,3;80;-0,3;-0,08;110,71;22549,32;15;333;87;420
0,42;0,16;0,1;0,35;105;-0,5;-0,01;110,32;29107,97;15;333;87;420
0,42;0,16;0,1;0,3;80;-0,5;0,05;107,14;22554,85;15;334;86;420
0,42;0,16;0,1;0,35;105;-0,3;-0,08;103,37;29096,95;15;333;87;420
0,42;0,16;0,1;0,35;105;-0,5;-0,08;103,14;29097,18;15;333;87;420
0,42;0,16;0,1;0,3;80;-0,3;0,05;93,59;22568,40;15;334;86;420
0,42;0,16;0,1;0,35;105;-0,5;0,05;92,11;29118,83;15;334;86;420
0,42;0,16;0,1;0,35;105;-0,3;0,05;91,85;29119,09;15;334;86;420
0,42;0,16;0,1;0,3;60;-0,3;0,05;89,56;18360,96;15;328;92;420
0,42;0,16;0,1;0,3;60;-0,3;-0,08;86,87;18355,20;15;326;94;420
0,42;0,16;0,1;0,3;60;-0,3;-0,01;82,52;18356,36;15;325;95;420
0,42;0,16;0,1;0,3;60;-0,5;-0,01;72,71;18344,88;15;326;94;420
0,42;0,16;0,1;0,3;60;-0,5;-0,08;72,25;18345,34;15;326;94;420
0,42;0,16;0,1;0,3;60;-0,5;0,05;67,38;18350,21;15;326;94;420
0,42;0,16;0,1;0,3;60;-0,5;-0,01;53,56;16375,43;10;334;86;420
0,42;0,16;0,1;0,3;60;-0,5;0,05;52,49;16380,52;10;335;85;420
0,42;0,16;0,1;0,3;60;-0,5;-0,08;51,70;16372,64;10;334;86;420
0,42;0,16;0,1;0,3;60;-0,3;0,05;50,10;16382,91;10;335;85;420
0,42;0,16;0,1;0,3;60;-0,3;-0,01;49,77;16379,22;10;334;86;420
0,42;0,16;0,1;0,3;60;-0,3;-0,08;48,85;16375,49;10;334;86;420
0,42;0,16;0,1;0,3;80;-0,5;0,05;33,02;19864,79;10;339;81;420
0,42;0,16;0,1;0,3;80;-0,5;-0,08;31,42;19854,65;10;338;82;420
0,42;0,16;0,1;0,3;80;-0,5;-0,01;30,51;19861,85;10;338;82;420
0,42;0,16;0,1;0,3;80;-0,3;-0,08;22,07;19864,00;10;338;82;420
0,42;0,16;0,1;0,3;80;-0,3;0,05;19,74;19878,07;10;339;81;420
0,42;0,16;0,1;0,3;80;-0,3;-0,01;19,60;19872,76;10;338;82;420
0,42;0,16;0,1;0,2;60;-0,5;0,05;18,18;16655,32;15;333;87;420
0,42;0,16;0,1;0,2;60;-0,5;-0,01;18,00;16651,51;15;332;88;420
0,42;0,16;0,1;0,2;60;-0,5;-0,08;16,29;16648,62;15;332;88;420
0,42;0,16;0,1;0,35;60;-0,5;-0,08;14,15;18753,93;15;317;103;420
0,42;0,16;0,1;0,35;60;-0,5;-0,01;12,54;18760,18;15;317;103;420
0,42;0,16;0,1;0,35;60;-0,5;0,05;11,44;18765,30;15;318;102;420
0,42;0,16;0,1;0,35;60;-0,3;-0,08;8,74;18759,34;15;317;103;420
0,42;0,16;0,1;0,35;60;-0,3;-0,01;6,53;18766,19;15;317;103;420
0,42;0,16;0,1;0,2;60;-0,3;0,05;5,24;16668,26;15;333;87;420
0,42;0,16;0,1;0,35;60;-0,3;0,05;5,15;18771,59;15;318;102;420
0,42;0,16;0,1;0,2;60;-0,3;-0,08;4,58;16660,33;15;332;88;420
0,42;0,16;0,1;0,2;60;-0,3;-0,01;0,82;16668,69;15;332;88;420
0,42;0,16;0,1;0,25;60;-0,5;0,05;-2,60;15355,42;10;339;81;420
0,42;0,16;0,1;0,25;60;-0,5;-0,01;-6,03;15354,85;10;338;82;420
0,42;0,16;0,1;0,25;60;-0,5;-0,08;-8,77;15352,97;10;338;82;420
0,42;0,16;0,1;0,25;80;-0,5;-0,01;-14,63;21035,06;15;332;88;420
0,42;0,16;0,1;0,25;60;-0,3;0,05;-15,34;15368,16;10;339;81;420
0,42;0,16;0,1;0,25;80;-0,5;-0,08;-15,37;21029,57;15;332;88;420
0,42;0,16;0,1;0,25;80;-0,5;0,05;-16,01;21041,83;15;333;87;420
0,42;0,16;0,1;0,25;60;-0,3;-0,08;-17,53;15361,73;10;338;82;420
0,42;0,16;0,1;0,25;60;-0,3;-0,01;-18,14;15366,96;10;338;82;420
0,42;0,16;0,1;0,2;80;-0,3;0,05;-21,92;20235,10;15;343;77;420
0,42;0,16;0,1;0,25;80;-0,3;-0,08;-23,32;21037,52;15;332;88;420
0,42;0,16;0,1;0,2;80;-0,3;-0,08;-23,68;20225,60;15;342;78;420
0,42;0,16;0,1;0,2;80;-0,3;-0,01;-24,01;20231,96;15;342;78;420
0,42;0,16;0,1;0,25;80;-0,3;-0,01;-24,59;21045,02;15;332;88;420
0,42;0,16;0,1;0,25;80;-0,3;0,05;-24,88;21050,70;15;333;87;420
0,42;0,16;0,1;0,2;80;-0,5;-0,08;-36,21;20215,75;15;342;78;420
0,42;0,16;0,1;0,2;60;-0,3;0,05;-37,75;14708,26;10;350;70;420
0,42;0,16;0,1;0,2;80;-0,5;-0,01;-39,26;20218,80;15;342;78;420
0,42;0,16;0,1;0,2;60;-0,3;-0,08;-40,01;14702,14;10;349;71;420
0,42;0,16;0,1;0,2;60;-0,3;-0,01;-41,55;14708,17;10;349;71;420
0,42;0,16;0,1;0,2;80;-0,5;0,05;-44,33;20223,87;15;342;78;420
0,42;0,16;0,1;0,2;60;-0,5;-0,08;-49,94;14691,92;10;349;71;420
0,42;0,16;0,15;0,25;105;-0,3;-0,08;478,25;28416,35;15;339;81;420
0,42;0,16;0,15;0,25;105;-0,3;0,05;465,88;28411,08;15;340;80;420
0,42;0,16;0,15;0,25;105;-0,5;-0,08;464,86;28394,50;15;339;81;420
0,42;0,16;0,15;0,25;105;-0,3;-0,01;464,83;28439,63;15;339;81;420
0,42;0,16;0,15;0,25;105;-0,5;-0,01;449,69;28411,49;15;339;81;420
0,42;0,16;0,15;0,25;105;-0,5;0,05;439,05;28387,68;15;339;81;420
0,42;0,16;0,15;0,3;105;-0,3;-0,08;261,31;27578,25;10;339;81;420
0,42;0,16;0,15;0,3;105;-0,3;-0,01;256,57;27595,43;10;339;81;420
0,42;0,16;0,15;0,3;105;-0,3;0,05;245,73;27597,04;10;339;81;420
0,42;0,16;0,15;0,3;105;-0,5;-0,08;240,37;27557,54;10;339;81;420
0,42;0,16;0,15;0,3;105;-0,5;-0,01;230,31;27572,20;10;339;81;420
0,42;0,16;0,15;0,25;80;-0,3;0,05;224,41;20946,02;10;342;78;420
0,42;0,16;0,15;0,25;80;-0,3;-0,08;220,37;20939,48;10;341;79;420
0,42;0,16;0,15;0,25;80;-0,3;-0,01;211,65;20953,87;10;341;79;420
0,42;0,16;0,15;0,3;105;-0,5;0,05;210,80;27575,70;10;338;82;420
0,42;0,16;0,15;0,25;80;-0,5;-0,08;206,44;20927,94;10;341;79;420
0,42;0,16;0,15;0,3;105;-0,5;-0,08;201,40;29811,43;15;324;96;420
0,42;0,16;0,15;0,25;80;-0,5;0,05;200,99;20933,39;10;341;79;420
0,42;0,16;0,15;0,3;105;-0,5;-0,01;198,79;29821,64;15;324;96;420
0,42;0,16;0,15;0,3;105;-0,3;-0,08;195,34;29817,49;15;324;96;420
0,42;0,16;0,15;0,25;80;-0,5;-0,01;193,69;20940,69;10;341;79;420
0,42;0,16;0,15;0,3;105;-0,3;-0,01;187,88;29832,55;15;324;96;420
0,42;0,16;0,15;0,3;105;-0,5;0,05;172,86;29823,57;15;324;96;420
0,42;0,16;0,15;0,3;105;-0,3;0,05;164,31;29832,12;15;324;96;420
